7.807943141741781e-16, 5.295647446689113
8.19384238237181e-16, 5.268246703142536
8.486422898782354e-16, 5.2408459595959584
8.750988259896909e-16, 5.213445216049382
9.023801481286222e-16, 5.179955418381343
9.123282336668646e-16, 5.119064877166728
9.203656069539454e-16, 5.061218863012844
9.44905070428631e-16, 5.021640011223344
9.807934578244156e-16, 4.985105686494575
1.0180449200836735e-15, 4.939437780583614
1.0567112280776605e-15, 4.8937698746726515
1.0968461189842349e-15, 4.8541910228831515
1.1260910354291791e-15, 4.811567644032921
1.1663007784649908e-15, 4.781122373425614
1.2000260680307318e-15, 4.747632575757575
1.2428758362232306e-15, 4.705009196907344
1.3014467151078827e-15, 4.662385818057114
1.3627777633942816e-15, 4.625851493328344
1.4207545397536987e-15, 4.583228114478113
1.4877080033640311e-15, 4.540604735627883
1.5578166680762993e-15, 4.491892302656191
1.6455999267564593e-15, 4.437090815563037
1.7231492934699697e-15, 4.391422909652075
1.7964573880873764e-15, 4.348799530801845
1.8524621857830436e-15, 4.300087097830152
1.8976880956783307e-15, 4.254419191919191
1.9525625171945746e-15, 4.2209293942511525
2.031171739556194e-15, 4.187439596583115
2.1222325721915653e-15, 4.147860744793615
2.2222433885001378e-15, 4.117415474186307
2.2965524609321095e-15, 4.09001473063973
2.362960627828635e-15, 4.05043587885023
2.4419751108307545e-15, 4.004767972939268
2.5402878474516765e-15, 3.968233648210499
2.6541732083089557e-15, 3.9286547964209992
2.8098911118675448e-15, 3.8860314175707686
2.9294325609306092e-15, 3.8464525657812687
3.101299677807664e-15, 3.7977401328095763
3.2474493111981082e-15, 3.764250335141538
3.363407167372097e-15, 3.712493375109115
3.4682618325736904e-15, 3.6668254691981534
3.599989694062417e-15, 3.6302911444693846
3.777915335168563e-15, 3.5937568197406153
3.9472856101417444e-15, 3.557222495011846
4.160582594438406e-15, 3.5237326973438075
4.309146033572701e-15, 3.481109318493577
4.512215771572911e-15, 3.4476195208255387
4.7041793709952884e-15, 3.4171742502182307
4.8721532183583445e-15, 3.377595398428731
5.057202201186582e-15, 3.3319274925177695
5.26080271531093e-15, 3.286259586606808
5.508719546336345e-15, 3.2466807348173083
5.730497930348312e-15, 3.2192799912707315
6.040153234722819e-15, 3.194923774784885
6.269563961791201e-15, 3.1766566124205005
6.479210432094378e-15, 3.1248996523880774
6.68120067794345e-15, 3.079231746477116
6.919768745691579e-15, 3.030519313505424
7.135493455486036e-15, 3.0092076240803087
7.488157589433428e-15, 2.9878959346551928
7.858251771092129e-15, 2.9604951911086164
8.26474044542179e-15, 2.9391835016835004
8.597474897565576e-15, 2.9148272851976547
8.982914103659044e-15, 2.884382014590347
9.489102982377945e-15, 2.878292960468886
1.0001859658667451e-14, 2.878292960468886
1.0496190877158737e-14, 2.878292960468886
1.106336692718869e-14, 2.884382014590347
1.163564858561035e-14, 2.8904710687118085
1.2024730293768635e-14, 2.9209163393191164
1.2291319545251131e-14, 2.9422280287442315
1.2130665024801779e-14, 2.990940461715924
1.1998391475820989e-14, 3.0457419488090776
1.19197206700743e-14, 3.103587962962962
1.19197206700743e-14, 3.1614339771168463
1.1661191111907877e-14, 3.197968301845616
1.1483564056625775e-14, 3.2527697889387697
1.1358346538079753e-14, 3.2953931677890003
1.106336692718869e-14, 3.3349720195785
1.0776048023826642e-14, 3.380639925489462
1.0496190877158737e-14, 3.4141297231575
1.0246044510147695e-14, 3.4415304667040774
1.0023815698459822e-14, 3.484153845554308
9.784927028283776e-15, 3.5237326973438075
9.509933420894891e-15, 3.5541779679511154
9.161953760147303e-15, 3.596801346801346
8.94360507778752e-15, 3.6272466174086535
8.692255812096194e-15, 3.6668254691981534
8.392578937091467e-15, 3.7033597939269227
7.997319950206494e-15, 3.7490276998378844
7.704688597283668e-15, 3.800784659870307
7.422764970104761e-15, 3.840363511659807
7.1825881009967e-15, 3.882986890510038
6.904611771291297e-15, 3.922565742299538
6.536290582556219e-15, 3.9712781752712303
6.2148130828715775e-15, 4.023035135303653
5.909146964504545e-15, 4.068703041214615
5.643209122292606e-15, 4.114370947125575
5.3892396633930636e-15, 4.156994325975807
5.157997971294558e-15, 4.196573177765306
4.925865167886694e-15, 4.239196556615537
4.714505965547184e-15, 4.275730881344306
4.541996641467267e-15, 4.312265206073076
4.318605452622064e-15, 4.351844057862576
4.1788692302438686e-15, 4.3853338555306145
3.9559506747283106e-15, 4.427957234380845
3.794520067864039e-15, 4.461447032048883
3.655674110960274e-15, 4.494936829716922
3.4911525496015017e-15, 4.534515681506422
3.356040002629009e-15, 4.574094533295922
3.2190899699235633e-15, 4.610628858024691
3.0877284616228593e-15, 4.647163182753459
2.9812749889863764e-15, 4.686742034542959
2.8658954255716306e-15, 4.720231832210998
2.7429254800915467e-15, 4.756766156939767
2.6367703801623898e-15, 4.787211427547075
2.5347236329109705e-15, 4.811567644032921
2.447335724210179e-15, 4.826790279336574
2.373346336907328e-15, 4.857235549943883
2.2965524609321095e-15, 4.88768082055119
2.2076726288869963e-15, 4.902903455854844
2.1409288864732578e-15, 4.921170618219229
2.0716552938151253e-15, 4.939437780583614
2.0046231724501705e-15, 4.963793997069459
1.9228204499515973e-15, 4.994239267676767
1.8403159999326733e-15, 5.024684538284075
1.78467841333936e-15, 5.04599622770919
1.7231492934699697e-15, 5.058174335952113
1.6528326846356776e-15, 5.08557507949869
1.5819128795011934e-15, 5.112975823045266
1.5008143220374647e-15, 5.137332039531113
1.4114389656922981e-15, 5.16473278307769
1.3627777633942816e-15, 5.173866364259882
1.3100363343236221e-15, 5.192133526624267
1.2621005624302738e-15, 5.207356161927921
1.2212630358744857e-15, 5.225623324292306
1.1791583972097671e-15, 5.256068594899613
1.1385053709700588e-15, 5.289558392567651
1.1016669884315356e-15, 5.320003663174958
1.0636855797470878e-15, 5.353493460842997
1.0247640720140019e-15, 5.3869832585110355
9.829464914524597e-16, 5.420473056179074
9.532294371331036e-16, 5.432651164421997
9.143309727259726e-16, 5.432651164421997
8.750988259896909e-16, 5.429606637361267
8.486422898782354e-16, 5.429606637361267
8.320584227207606e-16, 5.420473056179074
8.19384238237181e-16, 5.383938731450304
8.016124253781948e-16, 5.3443598796608045
7.876729080090113e-16, 5.313914609053497
